,Theta
11608,459.43853795202944
11609,443.77715666366447
11610,815.6581907854287
11611,453.2237041074402
11612,471.13704871831516
11613,494.53407025088654
11614,474.50037056362225
11615,456.95260441419373
11616,486.49134409906515
11617,465.726487488908
11618,443.1191154330609
11619,443.1922311253502
11620,442.8412758023616
11621,446.5263066937416
11622,447.71078090882804
11623,552.4416985440007
11624,467.04256995011514
11625,441.39358509503376
11626,444.0842425712795
11627,448.9683708162038
11628,451.19108786179805
11629,443.8941417713273
11630,522.6104960899722
11631,452.4340546307159
11632,448.86600884699874
11633,488.0998893294294
11634,466.60387579637944
11635,653.3413539032148
11636,457.6837613370866
11637,463.09432256649376
11638,444.6984143865095
11639,461.63200872070803
11640,524.072809935758
11641,454.6129022609366
11642,770.3264615660717
11643,459.1460751828723
11644,451.62978201553375
11645,461.63200872070803
11646,511.4969108620008
11647,447.27208675509235
11648,566.0412173098077
11649,440.2149601353305
11650,441.2298059443058
11651,443.30921623301305
11652,443.4700707560495
11653,440.7326192367386
11654,446.35082903224736
11655,471.42951148747227
11656,447.9301279856959
11657,708.9092800430717
11658,505.6476554788579
11659,493.364219174258
11660,458.85361241371515
11661,451.3226961079188
11662,441.37896195657595
11663,450.4891772158209
11664,469.08980933421515
11665,487.6611951756937
11666,590.4618585344292
11667,450.8255094003516
11668,541.9130388543435
11669,480.3496259467651
11670,445.98525057080093
11671,445.22484737099234
11672,495.7039213275151
11673,453.3260660766452
11674,445.2833399248238
11675,459.7310007211866
11676,472.59936256410083
11677,459.43853795202944
11678,573.7914806924721
11679,449.18771789307164
11680,468.06618964216517
11681,454.05722299953806
11682,446.8187694628988
11683,444.0842425712795
11684,469.9671976416866
11685,446.5847992475731
11686,472.59936256410083
11687,441.9931337718059
11688,546.5924431608578
11689,446.2338439245845
11690,448.83676257008307
11691,456.51391026045803
11692,470.844585949158
11693,494.38783886630796
11694,459.2923065674509
11695,441.2049466089274
11696,461.33954595155086
11697,447.41831813967093
11698,455.1978277992509
11699,465.2877933351723
11700,492.19436809762936
11701,447.22821733971875
11702,469.52850348795084
11703,441.48132392578094
11704,442.8997683561931
11705,504.47780440222937
11706,440.4196840737405
11707,455.49029056840806
11708,458.7073810291366
11709,440.2529802953209
11710,440.9402678028402
11711,441.2429667689179
11712,442.09549574101095
11713,445.1809779556188
11714,444.0403731559059
11715,445.1517316787031
11716,449.0561096469509
11717,441.71529414110665
11718,449.6849046006388
11719,452.4633009076316
11720,442.91439149465094
11721,444.02575001744805
11722,440.225196332251
11723,494.82653302004366
11724,462.2169342590223
11725,447.9593742626116
11726,443.64554841754375
11727,446.11685881692165
11728,442.0662494640952
11729,441.02946894743314
11730,441.3497156796602
11731,461.19331456697233
11732,448.52967666246803
11733,442.3733353717102
11734,441.1683887627828
11735,441.6860478641909
11736,445.69278780164376
11737,443.92338804824305
11738,449.55329635451807
11739,440.3582668922175
11740,450.4453078004473
11741,445.73665721701735
11742,463.38678533565087
11743,440.1901007999521
11744,442.30021967942093
11745,442.7827832485302
11746,445.0347465710402
11747,447.03811653976663
11748,442.9290146331088
11749,467.6274954884294
11750,451.96611420006445
11751,476.69384133230085
11752,443.64554841754375
11753,441.9053949410588
11754,442.8558989408195
11755,449.99199050825376
11756,459.584769336608
11757,458.1224554908223
11758,480.9345514850794
11759,440.44454340911886
11760,440.01462313845786
11761,498.0436234807722
11762,450.5038003542788
11763,445.16635481716094
11764,475.8164530248294
11765,444.06961943282164
11766,442.8851452177352
11767,538.9884111627721
11768,456.2214474913009
11769,475.5239902556723
11770,442.63655186395164
11771,478.5948493318223
11772,463.2405539510723
11773,446.17535137075305
11774,465.2877933351723
11775,447.4475644165866
11776,447.27208675509235
11777,459.584769336608
11778,445.06399284795594
11779,500.09086286487224
11780,442.5049436178309
11781,565.6025231560722
11782,480.4958573313437
11783,444.5668061403888
11784,441.58368589498593
11785,464.11794225854374
11786,445.02012343258235
11787,440.9782879628306
11788,445.3272093401973
11789,443.8502723559538
11790,484.73656748412225
11791,449.3631955545659
11792,455.78275333756517
11793,461.63200872070803
11794,444.9616308787509
11795,442.0662494640952
11796,456.6601416450366
11797,444.6545449711359
11798,441.05725291050305
11799,446.35082903224736
11800,443.6601715560016
11801,445.2102242325345
11802,450.3136995543266
11803,442.82665266390376
11804,456.07521610672234
11805,441.2678261042962
11806,457.537529952508
11807,449.9188748159645
11808,443.63092527908594
11809,440.962202510527
11810,656.2659815947861
11811,443.2799699560974
11812,453.9694841687909
11813,459.7310007211866
11814,441.7884098333959
11815,443.4993170329652
11816,448.2372138933109
11817,457.8299927216652
11818,448.6905311855045
11819,444.9470077402931
11820,457.97622410624376
11821,453.19445783052447
11822,447.7254040472859
11823,460.60838902865805
11824,440.82328269517734
11825,455.92898472214375
11826,449.4948038006866
11827,447.9155048472381
11828,446.78952318598306
11829,440.5893124798516
11830,441.3643388181181
11831,443.04599974077166
11832,445.2687167863659
11833,461.92447148986514
11834,457.8299927216652
11835,449.0561096469509
11836,483.5667164074937
11837,441.08942381511037
11838,440.83351889209786
11839,461.33954595155086
11840,444.8007763557145
11841,466.01895025806516
11842,456.8063730296152
11843,441.92001807951664
11844,462.5093970281795
11845,440.7969610459532
11846,451.2642035540873
11847,591.9241723802149
11848,444.11348884819523
11849,443.2214774022659
11850,450.13822189283235
11851,481.080782869658
11852,523.7803471666008
11853,469.3822721033723
11854,447.0527396782245
11855,521.0019508596079
11856,476.25514717856515
11857,445.0055002941245
11858,449.80188970830164
11859,459.43853795202944
11860,454.9053650300938
11861,447.88625857032235
11862,440.34071912606805
11863,588.9995446886435
11864,443.8064029405802
11865,443.4262013406759
11866,443.3238393714709
11867,525.9738179352793
11868,484.0054105612294
11869,456.8063730296152
11870,446.1314819553795
11871,474.3541391790437
11872,449.17309475461377
11873,458.41491825997946
11874,451.48355063095516
11875,467.773726873008
11876,525.0964296278079
11877,449.58254263143374
11878,444.84464577108804
11879,454.9053650300938
11880,458.2686868754009
11881,451.48355063095516
11882,451.6590282924495
11883,486.78380686822226
11884,465.726487488908
11885,466.16518164264374
11886,449.62641204680733
11887,519.1009428600864
11888,453.6039057073445
11889,444.7276606634252
11890,447.6376652165388
11891,462.8018597973366
11892,448.28108330868446
11893,445.6781646631859
11894,494.2416074817294
11895,447.1843479243452
11896,457.97622410624376
11897,472.16066841036513
11898,453.34068921510305
11899,498.1898548653508
11900,491.6094425593151
11901,450.9717407849302
11902,453.20908096898233
11903,549.2246080832722
11904,480.4958573313437
11905,453.3553123535609
11906,469.08980933421515
11907,442.8851452177352
11908,489.26974040605796
11909,454.6129022609366
11910,449.08535592386664
11911,457.537529952508
11912,464.4104050277009
11913,446.7749000475252
11914,445.22484737099234
11915,442.76816011007236
11916,469.3822721033723
11917,446.5409298321995
11918,440.27930194454507
11919,440.9066345843871
11920,455.92898472214375
11921,452.8435025075359
11922,447.6376652165388
11923,457.537529952508
11924,442.7974063869881
11925,447.1404785089716
11926,442.1832345717581
11927,452.20008441539017
11928,454.21807752257445
11929,467.6274954884294
11930,475.6702216402509
11931,463.67924810480804
11932,441.06748910742357
11933,453.6039057073445
11934,443.63092527908594
11935,459.8772321057652
11936,487.5149637911151
11937,452.7557636767888
11938,454.9053650300938
11939,442.1832345717581
11940,447.8570122934066
11941,454.11571555336945
11942,451.19108786179805
11943,440.5176591014081
11944,450.8840019541831
11945,451.3226961079188
11946,440.5834632244685
11947,441.7006710026488
11948,440.6478050336831
11949,556.9748714659364
11950,444.3328359250631
11951,575.5462573074149
11952,446.4824372783681
11953,450.4014383850738
11954,459.584769336608
11955,488.83104625232227
11956,443.5139401714231
11957,448.6466617701309
11958,452.91661819982517
11959,447.5353032473338
11960,442.8851452177352
11961,441.02069506435845
11962,444.06961943282164
11963,466.8963385655366
11964,535.3326265483079
11965,443.1922311253502
11966,443.8502723559538
11967,442.6219287254938
11968,486.198881329908
11969,440.94465474437754
11970,447.06736281668236
11971,498.9210117882437
11972,504.77026717138654
11973,476.25514717856515
11974,446.61404552448874
11975,554.9276320818365
11976,509.74213424705795
11977,443.06062287922947
11978,474.50037056362225
11979,441.71529414110665
11980,461.48577733612944
11981,452.2293306923059
11982,446.9065082936459
11983,441.58368589498593
11984,446.27771333995804
11985,455.0515964146723
11986,442.1393651563845
11987,449.0707327854088
11988,443.8356492174959
11989,445.0932391248716
11990,451.7175208462809
11991,454.2473237994902
11992,519.6858683984008
11993,476.54760994772226
11994,465.1415619505937
11995,453.3260660766452
11996,458.99984379829374
11997,462.655628412758
11998,464.55663641227943
11999,473.62298225615086
12000,654.8036677490005
12001,441.4520776488652
12002,447.81314287803303
12003,448.7344006008781
12004,443.1776079868923
12005,450.34294583124233
12006,447.65228835499664
12007,459.8772321057652
12008,440.9592778828354
12009,456.95260441419373
12010,467.1888013346937
12011,562.3854326953435
12012,458.1224554908223
12013,440.5044982767961
12014,446.4385678629945
12015,511.4969108620008
12016,451.24958041562945
12017,444.2450970943159
12018,443.8795186328695
12019,478.4486179472437
12020,452.317069523053
12021,441.7006710026488
12022,494.09537609715085
12023,475.8164530248294
12024,479.17977487013655
12025,441.4082082334916
12026,459.2923065674509
12027,465.58025610432946
12028,466.16518164264374
12029,466.01895025806516
12030,448.7928931547095
12031,456.95260441419373
12032,448.2957064471423
12033,458.56114964455804
12034,469.52850348795084
12035,456.95260441419373
12036,446.8772620167302
12037,448.90987826237233
12038,483.71294779207227
12039,547.0311373145936
12040,444.20122767894236
12041,446.4678141399102
12042,444.81539949417237
12043,528.3135200885365
12044,448.2079676163952
12045,460.7546204132366
12046,447.09660909359803
12047,440.96366482437276
12048,443.45544761759163
12049,448.3834452778895
12050,520.8557194750293
12051,441.0338558889705
12052,446.8772620167302
12053,526.1200493198579
12054,476.10891579398657
12055,700.1353969683576
12056,451.600535738618
12057,468.06618964216517
12058,451.67365143090734
12059,446.78952318598306
12060,446.1899745092109
12061,476.10891579398657
12062,451.2642035540873
12063,524.8039668586507
12064,440.9197954089992
12065,469.820966257108
12066,444.02575001744805
12067,461.92447148986514
12068,469.9671976416866
12069,460.1696948749223
12070,457.2450671833509
12071,448.19334447793733
12072,448.0763593702745
12073,455.6365219529866
12074,440.532282239866
12075,485.17526163785794
12076,451.7175208462809
12077,446.9503777090195
12078,450.1820913082059
12079,442.9875071869402
12080,453.9402378918752
12081,493.8029133279937
12082,454.30581635332163
12083,466.31141302722233
12084,480.4958573313437
12085,490.1471287135294
12086,466.01895025806516
12087,449.17309475461377
12088,511.3506794774222
12089,443.41157820221804
12090,456.2214474913009
12091,521.5868763979222
12092,447.4914338319602
12093,478.009923793508
12094,480.4958573313437
12095,461.04708318239375
12096,446.02911998617446
12097,445.6489183862702
12098,505.06272994054365
12099,447.8277660164909
12100,443.6747946944595
12101,446.59942238603094
12102,445.7805266323909
12103,453.8086296457545
12104,445.7220340785595
12105,446.1022356784638
12106,441.2605145350673
12107,456.36767887587945
12108,441.06895142126933
12109,443.6163021406281
12110,449.3339492776502
12111,440.67997593829034
12112,442.9290146331088
12113,447.6376652165388
12114,440.50742290448767
12115,445.9267580169695
12116,450.81088626189376
12117,469.6747348725294
12118,470.844585949158
12119,443.3677087868445
12120,477.5712296397723
12121,440.0994373415134
12122,444.06961943282164
12123,441.7445404180224
12124,460.90085179781516
12125,461.48577733612944
12126,472.0144370257866
12127,440.9037099566956
12128,452.52179346146306
12129,447.12585537051376
12130,462.8018597973366
12131,541.0356505468721
12132,441.4667007873231
12133,453.8671221995859
12134,456.07521610672234
12135,440.28222657223665
12136,454.05722299953806
12137,443.6747946944595
12138,464.8490991814366
12139,448.89525512391447
12140,444.06961943282164
12141,440.3802015999043
12142,477.27876687061513
12143,484.88279886870083
12144,444.5521830019309
12145,499.7984000957151
12146,462.2169342590223
12147,441.23419288584313
12148,480.9345514850794
12149,452.58028601529446
12150,456.2214474913009
12151,445.1078622633295
12152,458.85361241371515
12153,453.92561475341734
12154,471.13704871831516
12155,572.475398231265
12156,444.84464577108804
12157,440.9709763936017
12158,445.4880638632338
12159,482.3968653308651
12160,454.9053650300938
12161,442.66579814086737
12162,451.33731924637664
12163,456.8063730296152
12164,444.7130375249673
12165,449.23158730844517
12166,468.3586524113223
12167,451.2642035540873
12168,501.99187086439366
12169,474.20790779446514
12170,509.1572087087436
12171,714.7585354262146
12172,455.0515964146723
12173,461.33954595155086
12174,446.02911998617446
12175,442.81202952544595
12176,588.9995446886435
12177,453.64777512271803
12178,461.63200872070803
